ln71,ln81,edit,dl,jaro,jw,bag,pw,sw,lcs3avg,lcs2avg,lcs3sht,lcs2sht,lcs3long,lcs2long,SWlong,SWsht,SWavg,1gramslong,1gramssht,1gramsavg,pad1gramslong,pad1gramssht,pad1gramsavg,2gramslong,2gramssht,2gramsavg,pad2gramslong,pad2gramssht,pad2gramsavg,3gramslong,3gramssht,3gramsavg,pad3gramslong,pad3gramssht,pad3gramsavg,pos1gramsavg,pos1gramssht,pos1gramslong,pos2gramsavg,pos2gramssht,pos2gramslong,pos3gramsavg,pos3gramssht,pos3gramslong,padpos1gramsavg,padpos1gramssht,padpos1gramslong,padpos2gramsavg,padpos2gramssht,padpos2gramslong,padpos3gramsavg,padpos3gramssht,padpos3gramslong,padskipgramslong,padskipgramssht,padskipgramsavg,skipgramslong,skipgramssht,skipgramsavg,Soundex,Phonex,Phonix,NYSIIS,D-Metaphone,FuzSoundex,Genjac2j,Genjac3j,Genjac2jw,Genjac3jw,Mong2j,Mong3j,Mong2jw,Mong3jw,editex,SAPSavg,SAPSsht,SAPSlong,len1,len2,s1,s2,v1,v2,c1,c2,difflen,diffvow,diffcons,diffsyl
gould,scryver,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114285714,0.16,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.111111114,0.222222229,0.113888895,0.229629636,0.222222229,0.380952392,0.227777789,0.393650804,0.142857143,0,0,0,5,7,1,2,2,1,3,6,-2,1,-3,-1
coates,schurman,0.125,0.125,0.430555556,0.430555556,0.375,0.430555556,0.430555556,0.142857143,0.142857143,0.166666667,0.166666667,0.125,0.125,0.125,0.166666667,0.142857143,0.375,0.5,0.428571429,0.375,0.5,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0.024390244,0.032258065,0.027777778,0,0,0,0,0.5,0.25,0.5,0,0,0.303030312,0.393939408,0.315151534,0.32962964,0.571428588,0.611111134,0.590476223,0.633333355,0.25,0,0,0,6,8,2,2,3,2,3,6,-2,1,-3,0
twentyman,scott,0.111111111,0.111111111,0.540740741,0.540740741,0.222222222,0.540740741,0.540740741,0.142857143,0.142857143,0.2,0.2,0.111111111,0.111111111,0.111111111,0.2,0.142857143,0.222222222,0.4,0.285714286,0.222222222,0.4,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.2,0.111111111,0,0,0,0,0,0,0.142857143,0.2,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0.25,0.25,0.222222229,0.314814826,0.230555569,0.325925936,0.333333343,0.444444461,0.343333352,0.460606077,0.166666667,0,0,0,9,5,3,1,2,1,7,4,4,1,3,2
kippen,scriber,0.142857143,0.142857143,0.53968254,0.53968254,0.285714286,0.53968254,0.53968254,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.2,0.233333333,0.215384615,0.285714286,0.333333333,0.307692308,0.285714286,0.333333333,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.083333333,0.096774194,0.089552239,0.038461538,0.047619048,0.042553191,0,0,0,0.25,0.5,0,0.444444458,0.45555557,0.455555578,0.471111125,0.571428588,0.63888891,0.585714315,0.658333354,0.357142857,0,0,0,6,7,2,2,2,2,4,5,-1,0,-1,0
ogrady,scrimgeour,0.1,0.1,0.344444444,0.344444444,0.3,0.344444444,0.344444444,0.125,0.125,0.166666667,0.166666667,0.1,0.1,0.14,0.233333333,0.175,0.3,0.5,0.375,0.3,0.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.166666667,0.1,0,0,0,0,0,0,0.125,0.166666667,0.1,0,0,0,0,0,0,0.058823529,0.096774194,0.073170732,0.048780488,0.095238095,0.064516129,0.5,0,0.5,0.5,0.25,0.25,0.256410264,0.350427362,0.266666683,0.365811976,0.47619049,0.569444463,0.495238125,0.594444461,0.3,0,0,0,6,10,3,2,2,4,4,6,-4,-2,-2,1
rudd,siemon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0.1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0.25,0,0.25,0.133333337,0.266666675,0.136666673,0.275555563,0.266666675,0.444444458,0.273333347,0.459259272,0.166666667,0,0,0,4,6,1,2,1,3,3,3,-2,-2,0,-1
sworby,sears,0.333333333,0.333333333,0.577777778,0.62,0.333333333,0.62,0.62,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.233333333,0.28,0.254545455,0.333333333,0.4,0.363636364,0.333333333,0.4,0.363636364,0,0,0,0.142857143,0.166666667,0.153846154,0,0,0,0.125,0.142857143,0.133333333,0.363636364,0.4,0.333333333,0,0,0,0,0,0,0.363636364,0.4,0.333333333,0.153846154,0.166666667,0.142857143,0.133333333,0.142857143,0.125,0.129032258,0.153846154,0.140350877,0.047619048,0.0625,0.054054054,0.75,0.75,0.75,0.75,0.666666667,0.75,0.458333343,0.597222239,0.340740754,0.613888904,0.523809535,0.666666687,0.533333353,0.683333352,0.416666667,0.181818182,0.1875,0.176470588,6,5,2,1,1,2,5,3,1,-1,2,1
dickson,seddon,0.285714286,0.285714286,0.642857143,0.642857143,0.571428571,0.642857143,0.642857143,0.307692308,0.307692308,0.333333333,0.333333333,0.285714286,0.285714286,0.285714286,0.333333333,0.307692308,0.571428571,0.666666667,0.615384615,0.571428571,0.666666667,0.615384615,0.166666667,0.2,0.181818182,0.25,0.285714286,0.266666667,0,0,0,0.222222222,0.25,0.235294118,0.461538462,0.5,0.428571429,0.181818182,0.2,0.166666667,0,0,0,0.461538462,0.5,0.428571429,0.266666667,0.285714286,0.25,0.235294118,0.25,0.222222222,0.166666667,0.193548387,0.179104478,0.076923077,0.095238095,0.085106383,0.5,0.5,0,0.25,0.25,0,0.518518527,0.522222233,0.410000014,0.436363643,0.583333343,0.641975323,0.595833354,0.656790137,0.357142857,0.142857143,0.142857143,0.142857143,7,6,2,2,2,2,5,4,1,0,1,0
mahon,sedire,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0.08,0.072727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.5,0.25,0,0.25,0.121212125,0.24242425,0.12424243,0.250505057,0.222222229,0.380952392,0.227777789,0.393650804,0.166666667,0,0,0,5,6,2,1,2,3,3,3,-1,-1,0,1
willock,seguin,0,0,0,0,0.142857143,0,0,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.142857143,0.166666667,0.153846154,0.142857143,0.166666667,0.153846154,0.142857143,0.166666667,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0.24242425,0.268518527,0.248484861,0.279629638,0.333333343,0.419753101,0.341666684,0.434567915,0.285714286,0,0,0,7,6,2,2,2,3,5,3,1,-1,2,0
tye,seiffert,0.125,0.125,0.486111111,0.486111111,0.25,0.486111111,0.486111111,0.181818182,0.181818182,0.333333333,0.333333333,0.125,0.125,0.125,0.333333333,0.181818182,0.25,0.666666667,0.363636364,0.25,0.666666667,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.333333333,0.125,0,0,0,0,0,0,0.181818182,0.333333333,0.125,0,0,0,0,0,0,0.024390244,0.0625,0.035087719,0,0,0,0,0.5,0.25,0,0.25,0,0.296296305,0.322222233,0.307407426,0.331111121,0.666666687,0.644444466,0.691666707,0.671111131,0.375,0,0,0,3,8,1,2,1,3,2,5,-5,-2,-3,-1
stevens,sellar,0.285714286,0.285714286,0.53968254,0.585714286,0.285714286,0.585714286,0.585714286,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.142857143,0.166666667,0.153846154,0.285714286,0.333333333,0.307692308,0.285714286,0.333333333,0.307692308,0,0,0,0.125,0.142857143,0.133333333,0,0,0,0.111111111,0.125,0.117647059,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0.133333333,0.142857143,0.125,0.117647059,0.125,0.111111111,0.111111111,0.129032258,0.119402985,0.038461538,0.047619048,0.042553191,0.25,0.25,0.25,0.25,0.25,0.25,0.272727278,0.383838393,0.200000008,0.395959605,0.708333351,0.654321008,0.725000031,0.674074094,0.357142857,0,0,0,7,6,2,2,2,2,5,4,1,0,1,0
sherwin,sells,0.285714286,0.285714286,0.561904762,0.605714286,0.285714286,0.605714286,0.605714286,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.2,0.28,0.233333333,0.285714286,0.4,0.333333333,0.285714286,0.4,0.333333333,0,0,0,0.125,0.166666667,0.142857143,0,0,0,0.111111111,0.142857143,0.125,0.333333333,0.4,0.285714286,0,0,0,0,0,0,0.333333333,0.4,0.285714286,0.142857143,0.166666667,0.125,0.125,0.142857143,0.111111111,0.111111111,0.153846154,0.129032258,0.038461538,0.0625,0.047619048,0.5,0.75,0.5,0.5,0,0.5,0.300000006,0.422222233,0.306666678,0.435555565,0.458333343,0.530864212,0.466666684,0.545679026,0.428571429,0,0,0,7,5,2,1,2,1,5,4,2,1,1,1
kirk,siemon,0.166666667,0.166666667,0.472222222,0.472222222,0.166666667,0.472222222,0.472222222,0.2,0.2,0.25,0.25,0.166666667,0.166666667,0.166666667,0.25,0.2,0.166666667,0.25,0.2,0.166666667,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0.166666667,0,0,0,0,0,0,0.2,0.25,0.166666667,0,0,0,0,0,0,0.064516129,0.095238095,0.076923077,0,0,0,0.25,0.5,0.25,0.25,0,0.25,0.333333343,0.500000015,0.341666684,0.513888903,0.533333349,0.666666687,0.546666694,0.685185204,0.25,0,0,0,4,6,1,2,1,3,3,3,-2,-2,0,-1
wilkinson,sinclair,0.111111111,0.111111111,0.523148148,0.523148148,0.555555556,0.523148148,0.523148148,0.235294118,0.235294118,0.25,0.25,0.222222222,0.222222222,0.266666667,0.3,0.282352941,0.555555556,0.625,0.588235294,0.555555556,0.625,0.588235294,0.125,0.142857143,0.133333333,0.1,0.111111111,0.105263158,0,0,0,0,0,0,0.352941176,0.375,0.333333333,0,0,0,0,0,0,0.352941176,0.375,0.333333333,0,0,0,0,0,0,0.173913043,0.195121951,0.183908046,0.166666667,0.193548387,0.179104478,0.25,0.25,0.25,0.5,0.25,0,0.416666677,0.626262643,0.530303056,0.54814816,0.700000018,0.696969715,0.720000035,0.719191936,0.222222222,0,0,0,9,8,3,2,3,3,6,5,1,0,1,1
robb,senn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.333333333,0,0.5,0.166666672,0.333333343,0.170833342,0.344444454,0.266666675,0.444444458,0.273333347,0.459259272,0.375,0,0,0,4,4,1,1,1,1,3,3,0,0,0,0
leach,serviss,0.142857143,0.142857143,0.447619048,0.447619048,0.142857143,0.447619048,0.447619048,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.142857143,0.2,0.166666667,0.142857143,0.2,0.166666667,0.142857143,0.2,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0.055555556,0.076923077,0.064516129,0,0,0,0,0.5,0.25,0.25,0,0,0.266666675,0.400000012,0.273333347,0.411111122,0.444444458,0.571428588,0.455555578,0.587301603,0.285714286,0,0,0,5,7,1,2,2,2,3,5,-2,0,-2,-1
nilands,leyburn,0,0,0.523809524,0.523809524,0.285714286,0.523809524,0.523809524,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.2,0.2,0.2,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.285714286,0.285714286,0,0,0,0,0,0,0.285714286,0.285714286,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.5,0,0,0.222222229,0.247863256,0.230555569,0.258119666,0.583333351,0.604938295,0.600000031,0.629629652,0.071428571,0,0,0,7,7,2,2,2,2,5,5,0,0,0,0
routier,seymour,0.142857143,0.142857143,0.428571429,0.428571429,0.571428571,0.428571429,0.428571429,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.166666667,0.166666667,0.166666667,0.25,0.25,0.25,0,0,0,0.111111111,0.111111111,0.111111111,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0,0.142857143,0.142857143,0.142857143,0.125,0.125,0.125,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.076923077,0.076923077,0.076923077,0.5,0.5,0.5,0.5,0,0.5,0.592592604,0.474747484,0.603703724,0.486868696,0.666666679,0.703703721,0.68333336,0.723456807,0.428571429,0,0,0,7,7,2,2,4,3,3,4,0,1,-1,0
mcpherson,shannon,0.333333333,0.333333333,0.587301587,0.587301587,0.444444444,0.587301587,0.587301587,0.25,0.25,0.285714286,0.285714286,0.222222222,0.222222222,0.222222222,0.285714286,0.25,0.444444444,0.571428571,0.5,0.444444444,0.571428571,0.5,0.125,0.166666667,0.142857143,0.2,0.25,0.222222222,0,0,0,0.181818182,0.222222222,0.2,0.375,0.428571429,0.333333333,0.142857143,0.166666667,0.125,0,0,0,0.375,0.428571429,0.333333333,0.222222222,0.25,0.2,0.2,0.222222222,0.181818182,0.152173913,0.194444444,0.170731707,0.083333333,0.115384615,0.096774194,0,0,0,0.25,0,0.25,0.388888896,0.481481493,0.315384626,0.492592603,0.533333343,0.626262643,0.543333352,0.638383855,0.444444444,0,0,0,9,7,2,2,2,2,7,5,2,0,2,0
vollmar,sharman,0.285714286,0.285714286,0.523809524,0.523809524,0.428571429,0.523809524,0.523809524,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.342857143,0.342857143,0.342857143,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.333333333,0.333333333,0.333333333,0.25,0.25,0.25,0,0,0,0,0,0,0.285714286,0.285714286,0.285714286,0.166666667,0.166666667,0.166666667,0,0,0,0.285714286,0.285714286,0.285714286,0.125,0.125,0.125,0,0,0,0.194444444,0.194444444,0.194444444,0.153846154,0.153846154,0.153846154,0.25,0.5,0.5,0.5,0.25,0.25,0.363636369,0.370370378,0.283333341,0.385185192,0.500000007,0.555555569,0.508333348,0.575308654,0.428571429,0,0,0,7,7,2,2,2,2,5,5,0,0,0,0
hays,sharp,0.4,0.4,0.633333333,0.633333333,0.6,0.633333333,0.633333333,0.444444444,0.444444444,0.5,0.5,0.4,0.4,0.4,0.5,0.444444444,0.6,0.75,0.666666667,0.6,0.75,0.666666667,0.25,0.333333333,0.285714286,0.166666667,0.2,0.181818182,0,0,0,0,0,0,0.444444444,0.5,0.4,0.285714286,0.333333333,0.25,0,0,0,0.444444444,0.5,0.4,0.181818182,0.2,0.166666667,0,0,0,0.192307692,0.238095238,0.212765957,0.125,0.181818182,0.148148148,0.25,0.5,0.5,0,0,0.25,0.428571437,0.603174618,0.442857163,0.622222236,0.733333349,0.703703721,0.753333366,0.725925942,0.4,0,0,0,4,5,1,1,1,1,3,4,-1,0,-1,0
strong,sharp,0.166666667,0.166666667,0.577777778,0.62,0.333333333,0.62,0.62,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.166666667,0.2,0.181818182,0.333333333,0.4,0.363636364,0.333333333,0.4,0.363636364,0,0,0,0.142857143,0.166666667,0.153846154,0,0,0,0.125,0.142857143,0.133333333,0.363636364,0.4,0.333333333,0,0,0,0,0,0,0.363636364,0.4,0.333333333,0.153846154,0.166666667,0.142857143,0.133333333,0.142857143,0.125,0.096774194,0.115384615,0.105263158,0.047619048,0.0625,0.054054054,0.25,0.25,0.25,0.5,0.25,0.25,0.458333343,0.469135814,0.466666684,0.483950628,0.523809535,0.597222239,0.533333353,0.613888904,0.25,0,0,0,6,5,1,1,1,1,5,4,1,0,1,0
julien,sharples,0.125,0.125,0.527777778,0.527777778,0.25,0.527777778,0.527777778,0.142857143,0.142857143,0.166666667,0.166666667,0.125,0.125,0.175,0.233333333,0.2,0.25,0.333333333,0.285714286,0.25,0.333333333,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0.073170732,0.096774194,0.083333333,0.032258065,0.047619048,0.038461538,0,0.25,0,0.25,0,0,0.303030312,0.414141427,0.312121229,0.428282841,0.571428588,0.63888891,0.585714315,0.658333354,0.3125,0,0,0,6,8,2,2,3,2,3,6,-2,1,-3,0
vanalstin,shaualeas,0.222222222,0.222222222,0.62962963,0.62962963,0.444444444,0.62962963,0.62962963,0.222222222,0.222222222,0.222222222,0.222222222,0.222222222,0.222222222,0.222222222,0.222222222,0.222222222,0.444444444,0.444444444,0.444444444,0.444444444,0.444444444,0.444444444,0.125,0.125,0.125,0.1,0.1,0.1,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.125,0.125,0.125,0,0,0,0.333333333,0.333333333,0.333333333,0.1,0.1,0.1,0,0,0,0.152173913,0.152173913,0.152173913,0.166666667,0.166666667,0.166666667,0.25,0,0.25,0.25,0.5,0.25,0.384615394,0.470085483,0.394871813,0.575925941,0.566666681,0.606060624,0.580000025,0.628282845,0.277777778,0,0,0,9,9,3,2,3,5,6,4,0,-2,2,1
vaillancourt,shaver,0.166666667,0.166666667,0.472222222,0.472222222,0.25,0.472222222,0.472222222,0.111111111,0.111111111,0.166666667,0.166666667,0.083333333,0.083333333,0.116666667,0.233333333,0.155555556,0.25,0.5,0.333333333,0.25,0.5,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0.166666667,0.083333333,0,0,0,0,0,0,0.111111111,0.166666667,0.083333333,0,0,0,0,0,0,0.032786885,0.064516129,0.043478261,0,0,0,0,0,0,0.5,0,0,0.222222229,0.288888899,0.295238112,0.363492076,0.410256422,0.484127002,0.423076946,0.501587319,0.375,0,0,0,12,6,3,2,5,2,7,4,6,3,3,1
jackson,shaw,0,0,0.464285714,0.464285714,0.285714286,0.464285714,0.464285714,0.181818182,0.181818182,0.25,0.25,0.142857143,0.142857143,0.142857143,0.25,0.181818182,0.285714286,0.5,0.363636364,0.285714286,0.5,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.25,0.142857143,0,0,0,0,0,0,0.181818182,0.25,0.142857143,0,0,0,0,0,0,0.027777778,0.047619048,0.035087719,0,0,0,0.25,0.25,0,0.25,0,0,0.416666679,0.419753101,0.42916669,0.439506186,0.500000015,0.604938295,0.512500025,0.62469138,0.142857143,0,0,0,7,4,2,1,2,1,5,3,3,1,2,1
meston,shay,0.166666667,0.166666667,0.472222222,0.472222222,0.166666667,0.472222222,0.472222222,0.2,0.2,0.25,0.25,0.166666667,0.166666667,0.166666667,0.25,0.2,0.166666667,0.25,0.2,0.166666667,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0.166666667,0,0,0,0,0,0,0.2,0.25,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.222222229,0.358024703,0.229629642,0.372839517,0.380952392,0.541666687,0.39047621,0.558333352,0.25,0,0,0,6,4,2,1,2,1,4,3,2,1,1,1
doney,shean,0,0,0.466666667,0.466666667,0.4,0.466666667,0.466666667,0.2,0.2,0.2,0.2,0.2,0.2,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,0.4,0,0,0,0,0,0,0.038461538,0.038461538,0.038461538,0,0,0,0.75,0.75,0.75,0.5,0.5,0.75,0.47619049,0.619047642,0.345833354,0.488888904,0.555555572,0.619047642,0.572222253,0.644444466,0.1,0,0,0,5,5,2,1,2,2,3,3,0,0,0,1
vance,scherur,0,0,0.561904762,0.561904762,0.285714286,0.561904762,0.561904762,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.142857143,0.2,0.166666667,0.285714286,0.4,0.333333333,0.285714286,0.4,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.4,0.285714286,0,0,0,0,0,0,0.333333333,0.4,0.285714286,0,0,0,0,0,0,0.027777778,0.038461538,0.032258065,0.038461538,0.0625,0.047619048,0,0.25,0.25,0,0,0.25,0.266666675,0.292929303,0.276666683,0.305050514,0.444444458,0.539682559,0.461111138,0.558730177,0.142857143,0,0,0,5,7,1,2,2,2,3,5,-2,0,-2,-1
slack,sherwood,0.125,0.125,0.441666667,0.4975,0.125,0.4975,0.4975,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0,0,0,0.111111111,0.166666667,0.133333333,0,0,0,0.1,0.142857143,0.117647059,0.153846154,0.2,0.125,0,0,0,0,0,0,0.153846154,0.2,0.125,0.133333333,0.166666667,0.111111111,0.117647059,0.142857143,0.1,0.048780488,0.076923077,0.059701493,0,0,0,0.5,0.5,0.5,0.25,0,0.25,0.194444448,0.305555562,0.197222228,0.312962969,0.388888896,0.523809535,0.394444456,0.536507947,0.375,0,0,0,5,8,1,2,1,3,4,5,-3,-2,-1,-1
mcpherson,sheldon,0.444444444,0.444444444,0.671957672,0.671957672,0.555555556,0.671957672,0.671957672,0.25,0.5,0.285714286,0.571428571,0.222222222,0.444444444,0.377777778,0.485714286,0.425,0.555555556,0.714285714,0.625,0.555555556,0.714285714,0.625,0.25,0.333333333,0.285714286,0.3,0.375,0.333333333,0,0,0,0.181818182,0.222222222,0.2,0.5,0.571428571,0.444444444,0.285714286,0.333333333,0.25,0,0,0,0.5,0.571428571,0.444444444,0.333333333,0.375,0.3,0.2,0.222222222,0.181818182,0.195652174,0.25,0.219512195,0.138888889,0.192307692,0.161290323,0,0,0,0,0,0,0.515151522,0.518518527,0.425000012,0.632323243,0.633333343,0.666666681,0.643333352,0.682828296,0.555555556,0,0,0,9,7,2,2,2,2,7,5,2,0,2,0
bull,shell,0.4,0.4,0.633333333,0.633333333,0.4,0.633333333,0.633333333,0.444444444,0.444444444,0.5,0.5,0.4,0.4,0.48,0.6,0.533333333,0.4,0.5,0.444444444,0.4,0.5,0.444444444,0.25,0.333333333,0.285714286,0.333333333,0.4,0.363636364,0,0,0,0.285714286,0.333333333,0.307692308,0.444444444,0.5,0.4,0.285714286,0.333333333,0.25,0,0,0,0.444444444,0.5,0.4,0.363636364,0.4,0.333333333,0.307692308,0.333333333,0.285714286,0.230769231,0.285714286,0.255319149,0.125,0.181818182,0.148148148,0.75,0.75,0.75,0.666666667,0.5,0.75,0.476190482,0.666666678,0.480952391,0.67936509,0.666666675,0.777777791,0.673333347,0.792592605,0.5,0.206896552,0.214285714,0.2,4,5,1,1,1,1,3,4,-1,0,-1,0
papellon,shillington,0.272727273,0.272727273,0.537878788,0.537878788,0.363636364,0.537878788,0.537878788,0.210526316,0.421052632,0.25,0.5,0.181818182,0.363636364,0.345454545,0.475,0.4,0.363636364,0.5,0.421052632,0.363636364,0.5,0.421052632,0.2,0.285714286,0.235294118,0.25,0.333333333,0.285714286,0,0,0,0.153846154,0.2,0.173913043,0.315789474,0.375,0.272727273,0.117647059,0.142857143,0.1,0,0,0,0.315789474,0.375,0.272727273,0.095238095,0.111111111,0.083333333,0,0,0,0.196428571,0.268292683,0.226804124,0.152173913,0.225806452,0.181818182,0.25,0.25,0.25,0.5,0.25,0.25,0.333333337,0.414814822,0.337777785,0.425185192,0.555555562,0.622222233,0.562962976,0.637777787,0.363636364,0.033898305,0.035714286,0.032258065,8,11,3,3,3,3,5,8,-3,0,-3,0
vance,shepherd,0.125,0.125,0.441666667,0.441666667,0.125,0.441666667,0.441666667,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.181818187,0.268518527,0.187878798,0.275925934,0.333333343,0.460317475,0.344444464,0.473015887,0.1875,0,0,0,5,8,1,2,2,2,3,6,-3,0,-3,-1
martel,sheply,0,0,0.555555556,0.555555556,0.333333333,0.555555556,0.555555556,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.064516129,0.064516129,0.064516129,0.047619048,0.047619048,0.047619048,0,0.5,0.5,0.25,0.25,0,0.266666675,0.377777791,0.276666683,0.393333346,0.380952392,0.472222239,0.395238119,0.491666682,0,0,0,0,6,6,2,2,2,1,4,5,0,1,-1,0
williams,sheppard,0.125,0.125,0.416666667,0.416666667,0.25,0.416666667,0.416666667,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0.125,0,0,0,0,0,0,0.125,0.125,0.125,0,0,0,0,0,0,0.024390244,0.024390244,0.024390244,0,0,0,0,0.25,0,0.5,0,0,0.190476196,0.333333346,0.197619059,0.343589755,0.370370381,0.433333349,0.381481502,0.446666682,0.25,0,0,0,8,8,2,2,3,2,5,6,0,1,-1,0
brammar,scherbarth,0.2,0.2,0.576190476,0.576190476,0.4,0.576190476,0.576190476,0.235294118,0.235294118,0.285714286,0.285714286,0.2,0.2,0.2,0.285714286,0.235294118,0.4,0.571428571,0.470588235,0.4,0.571428571,0.470588235,0.111111111,0.166666667,0.133333333,0.090909091,0.125,0.105263158,0,0,0,0,0,0,0.235294118,0.285714286,0.2,0.133333333,0.166666667,0.111111111,0,0,0,0.235294118,0.285714286,0.2,0.105263158,0.125,0.090909091,0,0,0,0.098039216,0.138888889,0.114942529,0.12195122,0.192307692,0.149253731,0,0,0.25,0.25,0.5,0,0.261904768,0.410256422,0.271428585,0.353968263,0.625000015,0.654321008,0.645833366,0.683950636,0.3,0,0,0,7,10,2,2,2,2,5,8,-3,0,-3,0
