ln71,ln81,edit,dl,jaro,jw,bag,pw,sw,lcs3avg,lcs2avg,lcs3sht,lcs2sht,lcs3long,lcs2long,SWlong,SWsht,SWavg,1gramslong,1gramssht,1gramsavg,pad1gramslong,pad1gramssht,pad1gramsavg,2gramslong,2gramssht,2gramsavg,pad2gramslong,pad2gramssht,pad2gramsavg,3gramslong,3gramssht,3gramsavg,pad3gramslong,pad3gramssht,pad3gramsavg,pos1gramsavg,pos1gramssht,pos1gramslong,pos2gramsavg,pos2gramssht,pos2gramslong,pos3gramsavg,pos3gramssht,pos3gramslong,padpos1gramsavg,padpos1gramssht,padpos1gramslong,padpos2gramsavg,padpos2gramssht,padpos2gramslong,padpos3gramsavg,padpos3gramssht,padpos3gramslong,padskipgramslong,padskipgramssht,padskipgramsavg,skipgramslong,skipgramssht,skipgramsavg,Soundex,Phonex,Phonix,NYSIIS,D-Metaphone,FuzSoundex,Genjac2j,Genjac3j,Genjac2jw,Genjac3jw,Mong2j,Mong3j,Mong2jw,Mong3jw,editex,SAPSavg,SAPSsht,SAPSlong,count,len1,len2,s1,s2,v1,v2,c1,c2,difflen,diffvow,diffcons,diffsyl
neil,neil,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,2,2,2,2,0,0,0,0
neil,neill,0.8,0.8,0.933333333,0.953333333,0.8,0.953333333,0.953333333,0.888888889,0.888888889,1,1,0.8,0.8,0.8,1,0.888888889,0.8,1,0.888888889,0.8,1,0.888888889,0.75,1,0.857142857,0.833333333,1,0.909090909,0.666666667,1,0.8,0.714285714,0.833333333,0.769230769,0.888888889,1,0.8,0.857142857,1,0.75,0.8,1,0.666666667,0.888888889,1,0.8,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.730769231,0.904761905,0.808510638,0.6875,1,0.814814815,1,1,1,1,0,1,0.833333333,0.825396827,0.833333333,0.831746033,1,0.962962965,1,0.970370372,1,0.896551724,0.928571429,0.866666667,1,4,5,1,1,2,2,2,3,-1,0,-1,0
neill,neil,0.8,0.8,0.933333333,0.953333333,0.8,0.953333333,0.953333333,0.888888889,0.888888889,1,1,0.8,0.8,0.8,1,0.888888889,0.8,1,0.888888889,0.8,1,0.888888889,0.75,1,0.857142857,0.833333333,1,0.909090909,0.666666667,1,0.8,0.714285714,0.833333333,0.769230769,0.888888889,1,0.8,0.857142857,1,0.75,0.8,1,0.666666667,0.888888889,1,0.8,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.730769231,0.904761905,0.808510638,0.6875,1,0.814814815,1,1,1,1,0,1,0.833333333,0.825396827,0.833333333,0.831746033,0.944444448,0.93650794,0.950000008,0.946031749,1,0.896551724,0.928571429,0.866666667,1,5,4,1,1,2,2,3,2,1,0,1,0
nelia,lea,0.4,0.4,0.511111111,0.511111111,0.6,0.511111111,0.511111111,0.25,0.25,0.333333333,0.333333333,0.2,0.2,0.48,0.8,0.6,0.6,1,0.75,0.6,1,0.75,0,0,0,0.166666667,0.25,0.2,0,0,0,0.142857143,0.2,0.166666667,0.75,1,0.6,0,0,0,0,0,0,0.75,1,0.6,0.2,0.25,0.166666667,0.166666667,0.2,0.142857143,0.269230769,0.4375,0.333333333,0.125,0.333333333,0.181818182,0.5,0.5,0.5,0.333333333,0,0.5,0.50000001,0.587301595,0.516666691,0.600000007,0.722222239,0.746031761,0.738888919,0.765079379,0.5,0.173913043,0.25,0.133333333,1,5,3,2,1,3,2,2,1,2,1,1,1
nella,nelly,0.8,0.8,0.866666667,0.92,0.8,0.92,0.92,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.571428571,0.571428571,0.571428571,0.8,0.8,0.8,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.8,0.8,0.8,0.666666667,0.666666667,0.666666667,0.571428571,0.571428571,0.571428571,0.730769231,0.730769231,0.730769231,0.6875,0.6875,0.6875,1,1,1,0.75,0,1,0.888888896,0.90476191,0.894444456,0.914285719,0.888888896,0.90476191,0.894444456,0.914285719,0.9,0.866666667,0.866666667,0.866666667,1,5,5,2,2,2,1,3,4,0,1,-1,0
nellie,nellie,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,6,1,1,3,3,3,3,0,0,0,0
nelson,d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.190476196,0.263888896,0.195238105,0.275000006,0.190476196,0.333333343,0.195238105,0.344444454,0,0,0,0,1,6,1,2,1,2,0,4,1,5,2,3,1
nelson,nelson,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,12,6,6,2,2,2,2,4,4,0,0,0,0
nenthanel,nathaniel,0.666666667,0.666666667,0.756613757,0.780952381,0.777777778,0.780952381,0.780952381,0.444444444,0.666666667,0.444444444,0.666666667,0.444444444,0.666666667,0.555555556,0.555555556,0.555555556,0.777777778,0.777777778,0.777777778,0.777777778,0.777777778,0.777777778,0.5,0.5,0.5,0.6,0.6,0.6,0.285714286,0.285714286,0.285714286,0.454545455,0.454545455,0.454545455,0.777777778,0.777777778,0.777777778,0.5,0.5,0.5,0.285714286,0.285714286,0.285714286,0.777777778,0.777777778,0.777777778,0.6,0.6,0.6,0.454545455,0.454545455,0.454545455,0.543478261,0.543478261,0.543478261,0.527777778,0.527777778,0.527777778,0.5,0.5,0.5,0.5,0,0.5,0.66666667,0.838383848,0.672727281,0.850505059,0.866666675,0.838383848,0.880000019,0.854545463,0.722222222,0.827586207,0.827586207,0.827586207,1,9,9,3,3,3,4,6,5,0,-1,1,0
neri,honore,0.333333333,0.333333333,0.611111111,0.611111111,0.5,0.611111111,0.611111111,0.2,0.2,0.25,0.25,0.166666667,0.166666667,0.466666667,0.7,0.56,0.5,0.75,0.6,0.5,0.75,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.333333333,0,0,0,0,0,0,0.4,0.5,0.333333333,0,0,0,0,0,0,0.129032258,0.19047619,0.153846154,0.095238095,0.181818182,0.125,0.25,0.25,0.5,0.25,0,0.25,0.47619049,0.527777791,0.350000024,0.544444457,0.666666687,0.703703721,0.693333375,0.733333349,0.583333333,0,0,0,1,4,6,2,1,2,3,2,3,-2,-1,-1,1
nettie,nettie,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1,3,3,3,3,0,0,0,0
newman,newman,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,2,2,2,2,4,4,0,0,0,0
nichelous,nicholas,0.666666667,0.666666667,0.836640212,0.901984127,0.777777778,0.901984127,0.901984127,0.470588235,0.470588235,0.5,0.5,0.444444444,0.444444444,0.644444444,0.725,0.682352941,0.777777778,0.875,0.823529412,0.777777778,0.875,0.823529412,0.375,0.428571429,0.4,0.5,0.555555556,0.526315789,0.285714286,0.333333333,0.307692308,0.454545455,0.5,0.476190476,0.823529412,0.875,0.777777778,0.4,0.428571429,0.375,0.307692308,0.333333333,0.285714286,0.823529412,0.875,0.777777778,0.526315789,0.555555556,0.5,0.476190476,0.5,0.454545455,0.5,0.56097561,0.528735632,0.444444444,0.516129032,0.47761194,1,1,1,1,0,1,0.766666675,0.767676776,0.776666683,0.781818189,0.833333343,0.818181829,0.843333352,0.832323242,0.833333333,0.807017544,0.821428571,0.793103448,1,9,8,3,3,4,3,5,5,1,1,0,0
nicholas,nicholas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,8,8,3,3,3,3,5,5,0,0,0,0
nicholas,nichols,0.875,0.875,0.958333333,0.975,0.875,0.975,0.975,0.8,0.8,0.857142857,0.857142857,0.75,0.75,0.75,0.857142857,0.8,0.875,1,0.933333333,0.875,1,0.933333333,0.714285714,0.833333333,0.769230769,0.777777778,0.875,0.823529412,0.666666667,0.8,0.727272727,0.7,0.777777778,0.736842105,0.933333333,1,0.875,0.769230769,0.833333333,0.714285714,0.727272727,0.8,0.666666667,0.933333333,1,0.875,0.823529412,0.875,0.777777778,0.736842105,0.777777778,0.7,0.756097561,0.861111111,0.805194805,0.741935484,0.884615385,0.807017544,1,1,1,1,0,1,0.851851854,0.855555558,0.855555561,0.860000002,0.92592593,0.911111116,0.929629637,0.920000005,0.875,0.68,0.772727273,0.607142857,1,8,7,3,2,3,2,5,5,1,1,0,1
nicholas,nickoles,0.75,0.75,0.833333333,0.883333333,0.75,0.883333333,0.883333333,0.375,0.625,0.375,0.625,0.375,0.625,0.675,0.675,0.675,0.75,0.75,0.75,0.75,0.75,0.75,0.428571429,0.428571429,0.428571429,0.555555556,0.555555556,0.555555556,0.166666667,0.166666667,0.166666667,0.4,0.4,0.4,0.75,0.75,0.75,0.428571429,0.428571429,0.428571429,0.166666667,0.166666667,0.166666667,0.75,0.75,0.75,0.555555556,0.555555556,0.555555556,0.4,0.4,0.4,0.56097561,0.56097561,0.56097561,0.483870968,0.483870968,0.483870968,1,1,1,1,0,0.5,0.851851861,0.866666675,0.859259274,0.880000007,0.851851861,0.866666675,0.859259274,0.880000007,0.8125,0.285714286,0.333333333,0.25,1,8,8,3,3,3,3,5,5,0,0,0,0
nickolous,nicholas,0.666666667,0.666666667,0.805555556,0.863888889,0.666666667,0.863888889,0.863888889,0.352941176,0.588235294,0.375,0.625,0.333333333,0.555555556,0.488888889,0.55,0.517647059,0.666666667,0.75,0.705882353,0.666666667,0.75,0.705882353,0.375,0.428571429,0.4,0.5,0.555555556,0.526315789,0.142857143,0.166666667,0.153846154,0.363636364,0.4,0.380952381,0.705882353,0.75,0.666666667,0.4,0.428571429,0.375,0.153846154,0.166666667,0.142857143,0.705882353,0.75,0.666666667,0.526315789,0.555555556,0.5,0.380952381,0.4,0.363636364,0.456521739,0.512195122,0.482758621,0.388888889,0.451612903,0.417910448,1,1,1,1,0,0.5,0.766666675,0.767676776,0.773333347,0.781818189,0.833333343,0.818181829,0.843333352,0.836363646,0.777777778,0.535714286,0.535714286,0.535714286,1,9,8,3,3,4,3,5,5,1,1,0,0
nickson,nixon,0.571428571,0.571428571,0.79047619,0.832380952,0.571428571,0.832380952,0.832380952,0.333333333,0.666666667,0.4,0.8,0.285714286,0.571428571,0.285714286,0.4,0.333333333,0.571428571,0.8,0.666666667,0.571428571,0.8,0.666666667,0.333333333,0.5,0.4,0.5,0.666666667,0.571428571,0,0,0,0.444444444,0.571428571,0.5,0.666666667,0.8,0.571428571,0.4,0.5,0.333333333,0,0,0,0.666666667,0.8,0.571428571,0.571428571,0.666666667,0.5,0.5,0.571428571,0.444444444,0.333333333,0.461538462,0.387096774,0.153846154,0.25,0.19047619,1,1,1,0.5,0,0.25,0.666666672,0.679012352,0.670833342,0.688888894,0.666666672,0.74074075,0.670833342,0.750617292,0.571428571,0.837209302,0.857142857,0.818181818,1,7,5,2,2,2,2,5,3,2,0,2,0
nicolaus,nicklous,0.75,0.75,0.869047619,0.908333333,0.875,0.908333333,0.908333333,0.375,0.625,0.375,0.625,0.375,0.625,0.675,0.675,0.675,0.875,0.875,0.875,0.875,0.875,0.875,0.428571429,0.428571429,0.428571429,0.555555556,0.555555556,0.555555556,0.166666667,0.166666667,0.166666667,0.5,0.5,0.5,0.875,0.875,0.875,0.428571429,0.428571429,0.428571429,0.166666667,0.166666667,0.166666667,0.875,0.875,0.875,0.555555556,0.555555556,0.555555556,0.5,0.5,0.5,0.56097561,0.56097561,0.56097561,0.451612903,0.451612903,0.451612903,1,1,1,0.75,0,0.5,0.851851861,0.866666675,0.710000014,0.875555563,0.851851861,0.866666675,0.862962981,0.880000007,0.8125,0.6,0.681818182,0.535714286,1,8,8,3,2,4,3,4,5,0,1,-1,1
niel,neil,0.5,0.75,0.916666667,0.925,1,0.925,0.925,0.25,0.25,0.25,0.25,0.25,0.25,0.7,0.7,0.7,1,1,1,1,1,1,0,0,0,0.4,0.4,0.4,0,0,0,0.333333333,0.333333333,0.333333333,1,1,1,0,0,0,0,0,0,1,1,1,0.4,0.4,0.4,0.333333333,0.333333333,0.333333333,0.619047619,0.619047619,0.619047619,0.454545455,0.454545455,0.454545455,1,1,1,1,0,1,0.800000012,0.777777791,0.820000029,0.792592605,0.800000012,0.777777791,0.820000029,0.800000012,0.75,0.785714286,0.785714286,0.785714286,3,4,4,1,1,2,2,2,2,0,0,0,0
ninerva,minerva,0.857142857,0.857142857,0.849206349,0.849206349,0.857142857,0.849206349,0.849206349,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.914285714,0.914285714,0.914285714,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.833333333,0.833333333,0.833333333,0.75,0.75,0.75,0.8,0.8,0.8,0.666666667,0.666666667,0.666666667,0.857142857,0.857142857,0.857142857,0.833333333,0.833333333,0.833333333,0.8,0.8,0.8,0.857142857,0.857142857,0.857142857,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.805555556,0.805555556,0.805555556,0.807692308,0.807692308,0.807692308,0.75,0.75,0.75,0.75,0,0.75,0.916666672,0.92592593,0.920833342,0.933333337,0.916666672,0.92592593,0.925000012,0.933333337,0.928571429,0.652173913,0.652173913,0.652173913,1,7,7,3,3,3,3,4,4,0,0,0,0
no,emily,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.4,0.228571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.190476196,0.380952392,0.195238105,0.393650804,0.444444458,0.666666687,0.455555578,0.688888907,0.2,0,0,0,1,2,5,1,3,1,2,1,3,-3,-1,-2,-2
noah,noah,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,4,1,1,2,2,2,2,0,0,0,0
norah,nora,0.8,0.8,0.933333333,0.953333333,0.8,0.953333333,0.953333333,0.888888889,0.888888889,1,1,0.8,0.8,0.8,1,0.888888889,0.8,1,0.888888889,0.8,1,0.888888889,0.75,1,0.857142857,0.666666667,0.8,0.727272727,0.666666667,1,0.8,0.571428571,0.666666667,0.615384615,0.888888889,1,0.8,0.857142857,1,0.75,0.8,1,0.666666667,0.888888889,1,0.8,0.727272727,0.8,0.666666667,0.615384615,0.666666667,0.571428571,0.692307692,0.857142857,0.765957447,0.6875,1,0.814814815,1,1,1,1,0,1,0.777777781,0.793650797,0.783333341,0.803174606,0.888888896,0.90476191,0.894444456,0.914285719,0.8,0.647058824,0.785714286,0.55,2,5,4,2,2,2,2,3,2,1,0,1,0
norma,norma,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,2,2,2,3,3,0,0,0,0
norman,norman,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,6,2,2,2,2,4,4,0,0,0,0
norris,norris,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,2,2,2,2,4,4,0,0,0,0
norton,john,0.333333333,0.333333333,0.611111111,0.611111111,0.333333333,0.611111111,0.611111111,0.2,0.2,0.25,0.25,0.166666667,0.166666667,0.166666667,0.25,0.2,0.333333333,0.5,0.4,0.333333333,0.5,0.4,0,0,0,0.142857143,0.2,0.166666667,0,0,0,0.125,0.166666667,0.142857143,0.4,0.5,0.333333333,0,0,0,0,0,0,0.4,0.5,0.333333333,0.166666667,0.2,0.142857143,0.142857143,0.166666667,0.125,0.193548387,0.285714286,0.230769231,0.047619048,0.090909091,0.0625,0,0.25,0.25,0.25,0,0,0.523809535,0.555555567,0.533333353,0.569444455,0.619047633,0.694444463,0.638095268,0.713888906,0.333333333,0.055555556,0.071428571,0.045454545,1,6,4,2,1,2,1,4,3,2,1,1,1
o,olive,0.2,0.2,0.733333333,0.733333333,0.2,0.733333333,0.733333333,0.333333333,0.333333333,1,1,0.2,0.2,0.2,1,0.333333333,0.2,1,0.333333333,0.2,1,0.333333333,0,0,0,0.166666667,0.5,0.25,0,0,0,0.142857143,0.333333333,0.2,0.333333333,1,0.2,0,0,0,0,0,0,0.333333333,1,0.2,0.25,0.5,0.166666667,0.2,0.333333333,0.142857143,0.076923077,0.333333333,0.125,0,0,0,0.5,0.5,0.5,0.25,0,0.5,0.277777781,0.365079369,0.283333341,0.371428575,0.833333343,0.851851861,0.850000024,0.866666675,0.2,0,0,0,1,1,5,1,1,1,3,0,2,-4,-2,-2,0
o,osburn,0.166666667,0.166666667,0.722222222,0.722222222,0.166666667,0.722222222,0.722222222,0.285714286,0.285714286,1,1,0.166666667,0.166666667,0.166666667,1,0.285714286,0.166666667,1,0.285714286,0.166666667,1,0.285714286,0,0,0,0.142857143,0.5,0.222222222,0,0,0,0.125,0.333333333,0.181818182,0.285714286,1,0.166666667,0,0,0,0,0,0,0.285714286,1,0.166666667,0.222222222,0.5,0.142857143,0.181818182,0.333333333,0.125,0.064516129,0.333333333,0.108108108,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.238095241,0.319444448,0.24285715,0.325000003,0.833333343,0.851851861,0.850000024,0.866666675,0.166666667,0,0,0,1,1,6,1,2,1,2,0,4,-5,-1,-4,-1
o,titus,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.4,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0,0,0.25,0.222222229,0.301587309,0.227777789,0.314285721,0.666666687,0.703703721,0.683333367,0.733333349,0.1,0,0,0,1,1,5,1,2,1,2,0,3,-4,-1,-3,-1
octave,octave,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,6,1,1,3,3,3,3,0,0,0,0
octavie,octavae,0.857142857,0.857142857,0.904761905,0.942857143,0.857142857,0.942857143,0.942857143,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.914285714,0.914285714,0.914285714,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.6,0.6,0.6,0.666666667,0.666666667,0.666666667,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.6,0.6,0.6,0.857142857,0.857142857,0.857142857,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.730769231,0.730769231,0.730769231,1,1,1,1,0,1,0.916666672,0.92592593,0.920833342,0.933333337,0.916666672,0.92592593,0.920833342,0.933333337,0.928571429,0.904761905,0.904761905,0.904761905,1,7,7,1,1,4,4,3,3,0,0,0,0
octavie,octavie,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,1,4,4,3,3,0,0,0,0
odele,odile,0.8,0.8,0.866666667,0.893333333,0.8,0.893333333,0.893333333,0.4,0.8,0.4,0.8,0.4,0.8,0.88,0.88,0.88,0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.666666667,0.666666667,0.666666667,0,0,0,0.571428571,0.571428571,0.571428571,0.8,0.8,0.8,0.5,0.5,0.5,0,0,0,0.8,0.8,0.8,0.666666667,0.666666667,0.666666667,0.571428571,0.571428571,0.571428571,0.615384615,0.615384615,0.615384615,0.5,0.5,0.5,1,1,1,1,0,1,0.888888896,0.90476191,0.894444456,0.914285719,0.888888896,0.90476191,0.900000016,0.914285719,0.9,0.894736842,0.894736842,0.894736842,1,5,5,1,1,3,3,2,2,0,0,0,0
odelie,odelie,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1,4,4,2,2,0,0,0,0
odile,odile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,1,1,3,3,2,2,0,0,0,0
odilon,odilon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,6,3,3,3,3,3,3,0,0,0,0
olimpe,olympe,0.833333333,0.833333333,0.888888889,0.911111111,0.833333333,0.911111111,0.911111111,0.5,0.833333333,0.5,0.833333333,0.5,0.833333333,0.666666667,0.666666667,0.666666667,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.25,0.25,0.25,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.25,0.25,0.25,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.677419355,0.677419355,0.677419355,0.571428571,0.571428571,0.571428571,1,1,1,1,0,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.909523819,0.925000004,0.916666667,0.9,0.9,0.9,2,6,6,1,1,3,2,3,4,0,1,-1,0
olive,oleave,0.666666667,0.666666667,0.738888889,0.791111111,0.666666667,0.791111111,0.791111111,0.363636364,0.727272727,0.4,0.8,0.333333333,0.666666667,0.533333333,0.64,0.581818182,0.666666667,0.8,0.727272727,0.666666667,0.8,0.727272727,0.4,0.5,0.444444444,0.571428571,0.666666667,0.615384615,0,0,0,0.5,0.571428571,0.533333333,0.727272727,0.8,0.666666667,0.444444444,0.5,0.4,0,0,0,0.727272727,0.8,0.666666667,0.615384615,0.666666667,0.571428571,0.533333333,0.571428571,0.5,0.419354839,0.5,0.456140351,0.238095238,0.3125,0.27027027,1,1,1,1,0,1,0.761904768,0.763888896,0.766666676,0.775000006,0.888888896,0.873015881,0.894444456,0.885714293,0.833333333,0.820512821,0.842105263,0.8,1,5,6,1,1,3,4,2,2,-1,-1,0,0
olive,olive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,11,5,5,1,1,3,3,2,2,0,0,0,0
olive,ollive,0.833333333,0.833333333,0.944444444,0.955555556,0.833333333,0.955555556,0.955555556,0.727272727,0.727272727,0.8,0.8,0.666666667,0.666666667,0.666666667,0.8,0.727272727,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.8,1,0.888888889,0.857142857,1,0.923076923,0.5,0.666666667,0.571428571,0.75,0.857142857,0.8,0.909090909,1,0.833333333,0.888888889,1,0.8,0.571428571,0.666666667,0.5,0.909090909,1,0.833333333,0.923076923,1,0.857142857,0.8,0.857142857,0.75,0.741935484,0.884615385,0.807017544,0.666666667,0.875,0.756756757,1,1,1,1,0,1,0.857142857,0.847222224,0.857142857,0.852777779,1,0.96825397,1,0.974603176,1,0.923076923,0.947368421,0.9,1,5,6,1,1,3,3,2,3,-1,0,-1,0
oliver,oliver,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,6,3,3,3,3,3,3,0,0,0,0
oliver,olivier,0.857142857,0.857142857,0.952380952,0.971428571,0.857142857,0.971428571,0.971428571,0.615384615,0.923076923,0.666666667,1,0.571428571,0.857142857,0.685714286,0.8,0.738461538,0.857142857,1,0.923076923,0.857142857,1,0.923076923,0.666666667,0.8,0.727272727,0.75,0.857142857,0.8,0.4,0.5,0.444444444,0.666666667,0.75,0.705882353,0.923076923,1,0.857142857,0.727272727,0.8,0.666666667,0.444444444,0.5,0.4,0.923076923,1,0.857142857,0.8,0.857142857,0.75,0.705882353,0.75,0.666666667,0.75,0.870967742,0.805970149,0.692307692,0.857142857,0.765957447,1,1,1,1,0,1,0.833333336,0.839506176,0.837500006,0.844444447,0.952380955,0.944444448,0.957142864,0.950000003,0.857142857,0.945454545,0.962962963,0.928571429,1,6,7,3,3,3,4,3,3,-1,-1,0,0
